Age,Gender,Weight (kg),Height (m),BMI,BMI_Category,Experience_Level,Session_Duration (hours),Calories_Burned,Name of Exercise,Difficulty Level,Reps,Burns Calories (per 30 min),target_muscles,focus_area,strength,cardio,hiit,yoga,calories_norm,difficulty_norm,weight_gain_score,weight_loss_score
48.83,1,105.68,1.64,39.29,3,12,1.2,1294.92,Lat Pulldowns,2,23.93,366.47,"['lats', 'biceps']",upperbody,1,0,0,0,0.939753321,1,0.490962998,0.35
51.25,0,60.76,1.71,20.78,1,0,1.13,745.12,Deadlifts,0,19.06,331.73,"['glutes', 'hamstrings', 'back']",fullbody,1,0,0,0,0.802419355,0,0.470362903,0.2
29.28,0,59.53,1.61,22.97,1,12,1.2,863.28,Superman,2,16.09,349.25,"['lower_back', 'glutes']",core,0,0,0,1,0.871679317,1,0.180751898,0.2
42.21,0,57.05,1.67,20.46,1,0,1.13,745.12,Russian Twists,1,23.93,348.88,"['obliques', 'abs']",core,1,0,0,0,0.870216635,0.5,0.480532495,0.275
30.68,0,53.59,1.64,19.92,1,0,0.58,574.2,Calf Raises,1,17.05,336.16,['calves'],lowerbody,1,0,0,0,0.819932005,0.5,0.472989801,0.275
22.11,0,78.69,1.7,27.23,2,14,1.38,1325.9,Thrusters,0,23.91,333.79,"['legs', 'shoulders', 'core']",fullbody,1,0,1,0,0.810562935,0,0.72158444,0.55
43.7,1,88.63,1.99,22.38,1,13,1.4,1344,Dead Bugs,2,14.96,338.3,"['transverse_abs', 'core']",core,1,0,0,1,0.828391841,1,0.524258776,0.4
51.82,1,62.74,1.54,26.45,2,14,1.36,1306.69,Box Jumps,2,16.82,358.39,"['glutes', 'quads']",lowerbody,0,0,1,0,0.907811512,1,0.386171727,0.5
41.12,0,46.4,1.78,14.64,0,0,1.26,830.84,Tricep Extensions,1,15.07,357.35,['triceps'],upperbody,1,0,0,0,0.90370019,0.5,0.485555028,0.275
58.15,1,43.46,1.57,17.63,0,1,1.09,960.07,Flutter Kicks,1,24.13,346.43,"['lower_abs', 'hip_flexors']",core,1,0,1,0,0.860531309,0.5,0.729079696,0.625
49.43,1,69.36,1.62,26.43,2,14,1.13,814.28,Calf Raises,1,22.01,338.92,['calves'],lowerbody,1,0,0,0,0.830842821,0.5,0.474626423,0.275
19.07,0,63.82,1.63,24.02,1,26,1.88,1955.2,Flutter Kicks,2,16.78,344.66,"['lower_abs', 'hip_flexors']",core,1,0,1,0,0.853534156,1,0.728030123,0.7
32.22,1,78.97,1.62,30.09,3,0,1.27,1256.16,Wall Angels,1,17.96,341.62,"['upper_back', 'shoulders']",upperbody,0,0,0,1,0.841516445,0.5,0.176227467,0.125
41.12,0,72.21,1.83,21.56,1,12,1.13,1083.9,Renegade Rows,2,22.88,341.79,"['lats', 'core']",fullbody,1,0,0,0,0.842188488,1,0.476328273,0.35
22.17,1,40.33,1.56,16.57,0,9,1.44,1550.02,Zottman Curls,2,17.01,343.1,"['biceps', 'forearms']",upperbody,1,0,0,0,0.847367173,1,0.477105076,0.35
25.01,0,105.88,1.88,29.96,2,12,1.33,1435.2,Zottman Curls,2,15.04,357.84,"['biceps', 'forearms']",upperbody,1,0,0,0,0.905637255,1,0.485845588,0.35
29.89,1,61.88,1.52,26.78,2,27,1.78,1389.47,Zottman Curls,2,18.97,347.77,"['biceps', 'forearms']",upperbody,1,0,0,0,0.86582859,1,0.479874288,0.35
52.22,1,73.91,1.63,27.82,2,14,1.26,1210.61,Russian Twists,1,15.03,331.24,"['obliques', 'abs']",core,1,0,0,0,0.80048229,0.5,0.470072343,0.275
31.94,0,62.76,1.62,23.91,1,23,1.66,1937.72,Shoulder Press,0,19.05,330.63,"['deltoids', 'triceps']",upperbody,1,0,0,0,0.798070841,0,0.469710626,0.2
21.82,0,72.84,1.62,27.75,2,1,1.39,918.23,Superman,1,24.1,357.04,"['lower_back', 'glutes']",core,0,0,0,1,0.9024747,0.5,0.185371205,0.125
46,0,56.32,1.6,22,1,2,0.89,588.47,Thrusters,0,19.95,349.22,"['legs', 'shoulders', 'core']",fullbody,1,0,1,0,0.871560721,0,0.730734108,0.55
28.71,0,82.05,1.99,20.72,1,0,1.45,1754.5,Lunges,0,19,358.12,"['quads', 'glutes', 'hamstrings']",lowerbody,1,0,0,0,0.906744149,0,0.486011622,0.2
38.89,0,81.96,1.75,26.76,2,13,1.32,1742.4,Flutter Kicks,2,22.01,335.62,"['lower_abs', 'hip_flexors']",core,1,0,1,0,0.81779728,1,0.722669592,0.7
23.36,1,57.73,1.72,19.51,1,14,1.15,1519.26,Plyo Squats,0,21.98,338.86,"['quads', 'glutes']",lowerbody,0,0,1,0,0.830605629,0,0.374590844,0.35
53.88,1,78.3,1.9,21.69,1,2,0.81,714.1,Lunges,0,17.86,366.04,"['quads', 'glutes', 'hamstrings']",lowerbody,1,0,0,0,0.938053447,0,0.490708017,0.2
45.29,0,73.93,1.74,24.42,1,12,1.18,848.89,Leg Press,0,21,341.49,"['quads', 'glutes']",lowerbody,1,0,0,0,0.84100253,0,0.47615038,0.2
36.5,1,69.98,1.72,23.65,1,14,1.49,1610.54,Plyo Squats,0,20.05,210.31,"['quads', 'glutes']",lowerbody,0,0,1,0,0.322422517,0,0.298363378,0.35
58.82,0,59.96,1.76,19.36,1,26,1.72,1788.8,Dips,0,14.89,336.23,"['chest', 'triceps']",upperbody,1,0,0,0,0.820208729,0,0.473031309,0.2
31,0,48.95,1.51,21.47,1,1,1.47,1294.78,Turkish Get-ups,0,11.99,164.98,"['full_body', 'core']",fullbody,1,0,0,1,0.143224225,0,0.421483634,0.25
56.1,1,45.22,1.73,15.11,0,0,0.83,730.4,Pull-ups,2,18.95,360.75,"['lats', 'biceps']",upperbody,1,0,0,0,0.91714105,1,0.487571157,0.35
41.29,1,76.36,1.79,23.83,1,16,1.41,1356.98,Flutter Kicks,0,22,332.28,"['lower_abs', 'hip_flexors']",core,1,0,1,0,0.804593612,0,0.720689042,0.55
25.86,0,54.25,1.66,19.69,1,15,1.06,764.47,Scissors Kicks,0,22.95,359.66,['lower_abs'],core,1,0,1,0,0.912832068,0,0.73692481,0.55
50.25,1,67.31,1.77,21.48,1,13,1.02,1101.6,Rows,0,17.03,342.17,"['lats', 'rhomboids']",upperbody,1,0,0,0,0.843690702,0,0.476553605,0.2
28.93,1,88.18,1.93,23.67,1,27,1.89,1967.11,Pistol Squats,2,21.99,372.81,"['quads', 'glutes', 'core']",lowerbody,1,0,0,0,0.964816572,1,0.494722486,0.35
57.54,0,59.56,1.66,21.61,1,0,1.21,1195.72,Tricep Extensions,0,19.18,334.08,['triceps'],upperbody,1,0,0,0,0.811709361,0,0.471756404,0.2
21.76,1,44.53,1.72,15.05,0,14,1.48,1421.98,Lateral Raises,1,22.07,329.58,['lateral_delts'],upperbody,1,0,0,0,0.793919987,0.5,0.469087998,0.275
44.83,0,80.98,1.76,26.14,2,23,1.7,1763.92,Seated Rows,1,22.02,361.37,"['mid_back', 'lats']",upperbody,1,0,0,0,0.91959203,0.5,0.487938805,0.275
56.45,1,125.32,1.8,38.68,3,12,1.27,1218.18,Push-ups,1,20.94,365.49,"['chest', 'shoulders', 'triceps']",upperbody,1,0,0,0,0.93587919,0.5,0.490381879,0.275
22.01,1,63.23,1.54,26.66,2,13,1.03,988.8,Bicycle Crunches,0,18.01,367.94,"['abs', 'obliques']",core,1,0,0,0,0.945564516,0,0.491834677,0.2
56.26,0,107.86,1.73,36.04,3,16,1.1,1455.63,Kettlebell Swings,2,14.98,354.99,"['glutes', 'hamstrings', 'core']",fullbody,1,0,1,0,0.894370651,1,0.734155598,0.7
41.43,1,64.7,1.71,22.13,1,12,1.21,1305.71,Inverted Rows,2,23.95,363.32,"['upper_back', 'biceps']",upperbody,1,0,0,0,0.927300759,1,0.489095114,0.35
49.97,1,56.43,1.6,22.04,1,25,1.87,2186.22,Step-ups,2,21.98,361.18,"['glutes', 'quads']",lowerbody,1,0,0,0,0.918840923,1,0.487826139,0.35
56.93,0,96.19,1.86,27.8,2,14,1.1,1056.88,Box Jumps,0,25.04,361.94,"['glutes', 'quads']",lowerbody,0,0,1,0,0.921845351,0,0.388276803,0.35
51.73,1,61.36,1.69,21.48,1,27,1.81,1412.89,Deadlift,0,14.91,334.62,"['glutes', 'hamstrings', 'back']",fullbody,1,0,0,0,0.813844086,0,0.472076613,0.2
53.9,1,64.06,1.69,22.43,1,25,1.69,1975.78,Burpees,2,21.15,336.91,['full_body'],fullbody,0,1,1,0,0.822896901,1,0.573434535,0.75
29.04,1,80,1.98,20.41,1,25,1.67,1735.46,Squats,0,15.05,335.95,"['quads', 'glutes', 'hamstrings']",lowerbody,1,0,0,0,0.819101834,0,0.472865275,0.2
29.54,1,86.51,1.62,32.96,3,26,1.52,1580.8,Flutter Kicks,2,22.9,334.98,"['lower_abs', 'hip_flexors']",core,1,0,1,0,0.815267236,1,0.722290085,0.7
52.19,1,85.38,1.82,25.78,2,25,1.77,1379.54,Leg Raises,2,21.99,357.12,"['lower_abs', 'hip_flexors']",core,1,0,0,0,0.902790955,1,0.485418643,0.35
34.5,1,77.51,1.67,27.79,2,12,1.14,820.12,Dead Bugs,1,16.01,344.58,"['transverse_abs', 'core']",core,1,0,0,1,0.8532179,0.5,0.527982685,0.325
54.04,0,49.85,1.61,19.23,1,0,1.49,1475.1,Prone Cobras,0,10.05,291.28,['upper_back'],upperbody,0,0,0,1,0.64251265,0,0.146376898,0.05
18.99,1,47.14,1.63,17.74,1,14,1.35,1783.48,Lateral Raises,0,17.12,332.66,['lateral_delts'],upperbody,1,0,0,0,0.806095825,0,0.470914374,0.2
28.82,1,86.54,1.65,31.79,3,27,1.67,1955.4,Zottman Curls,0,17.05,348.79,"['biceps', 'forearms']",upperbody,1,0,0,0,0.869860848,0,0.480479127,0.2
20.73,1,97.18,1.72,32.85,3,0,1.27,1535.3,Lunges,2,15.04,342.32,"['quads', 'glutes', 'hamstrings']",lowerbody,1,0,0,0,0.844283681,1,0.476642552,0.35
38.29,1,61.04,1.55,25.41,2,15,1.48,1423.17,Dips,1,25.03,364.39,"['chest', 'triceps']",upperbody,1,0,0,0,0.931530677,0.5,0.489729602,0.275
54.04,0,55.03,1.71,18.82,1,1,0.77,932.55,Prone Cobras,2,15.04,350.4,['upper_back'],upperbody,0,0,0,1,0.87622549,1,0.181433824,0.2
28.16,1,102.32,1.84,30.22,3,0,1.08,1306.8,Dips,0,20.05,189.4,"['chest', 'triceps']",upperbody,1,0,0,0,0.239761227,0,0.385964184,0.2
45.01,1,87.84,1.78,27.72,2,27,1.53,2189.58,Zottman Curls,0,17.07,357.08,"['biceps', 'forearms']",upperbody,1,0,0,0,0.902632827,0,0.485394924,0.2
46.96,1,97.65,1.9,27.05,2,0,0.77,507.74,Prone Cobras,2,16.91,346.5,['upper_back'],upperbody,0,0,0,1,0.860808033,1,0.179121205,0.2
22.86,0,78.7,1.73,26.3,2,13,1.45,1044,Turkish Get-ups,2,25.13,335.37,"['full_body', 'core']",fullbody,1,0,0,1,0.816808982,1,0.522521347,0.4
42.14,0,72.73,1.62,27.71,2,0,0.52,457.6,Frog Jumps,0,15.03,362.12,"['glutes', 'quads']",lowerbody,0,1,1,0,0.922556926,0,0.588383539,0.6
49,0,46.24,1.71,15.81,0,13,1.4,1848,Decline Push-ups,0,25.01,357.48,"['lower_chest', 'triceps']",upperbody,1,0,0,0,0.904214105,0,0.485632116,0.2
38.29,0,123.58,1.62,47.09,3,14,1.34,1287.47,Decline Push-ups,2,24.98,380.05,"['lower_chest', 'triceps']",upperbody,1,0,0,0,0.993437698,1,0.499015655,0.35
52.33,0,65.33,1.52,28.28,2,13,1.26,1360.8,Lunges,2,22.1,338.13,"['quads', 'glutes', 'hamstrings']",lowerbody,1,0,0,0,0.827719798,1,0.47415797,0.35
49.97,0,69.58,1.68,24.65,1,2,1.21,800.05,Deadlifts,0,21.96,368.26,"['glutes', 'hamstrings', 'back']",fullbody,1,0,0,0,0.946829538,0,0.492024431,0.2
51.82,1,63.38,1.54,26.72,2,12,1.35,971.19,Tricep Extensions,2,16.97,359.47,['triceps'],upperbody,1,0,0,0,0.912080961,1,0.486812144,0.35
22.99,0,58.66,1.78,18.51,1,27,1.68,1967.11,Prone Cobras,0,25.05,329.66,['upper_back'],upperbody,0,0,0,1,0.794236243,0,0.169135436,0.05
40.35,1,73.16,1.94,19.44,1,0,0.81,534.6,Push Ups,2,15.95,334.08,"['chest', 'shoulders', 'triceps']",upperbody,1,0,0,0,0.811709361,1,0.471756404,0.35
18,0,55.66,1.68,19.72,1,13,1.26,1209.6,Jumping Jacks,2,19.02,339.48,['full_body'],fullbody,0,1,1,0,0.83305661,1,0.574958491,0.75
21.98,0,63.04,1.54,26.58,2,13,1.03,1112.4,Kettlebell Swings,0,18.14,367.75,"['glutes', 'hamstrings', 'core']",fullbody,1,0,1,0,0.944813409,0,0.741722011,0.55
34.2,0,63.92,1.62,24.36,1,25,1.77,1379.54,Pull-ups,0,22.1,364.83,"['lats', 'biceps']",upperbody,1,0,0,0,0.933270082,0,0.489990512,0.2
44.67,0,45.01,1.65,16.53,0,0,1.44,949.54,Rows,0,16.86,348.72,"['lats', 'rhomboids']",upperbody,1,0,0,0,0.869584124,0,0.480437619,0.2
52.84,0,67.59,1.7,23.39,1,15,1.06,1019.3,Leg Raises,1,18.98,364.12,"['lower_abs', 'hip_flexors']",core,1,0,0,0,0.930463314,0.5,0.489569497,0.275
20.84,0,61.1,1.57,24.79,1,25,1.94,1512.04,Incline Push-ups,2,23.94,337.97,"['upper_chest', 'shoulders']",upperbody,1,0,0,0,0.827087287,1,0.474063093,0.35
40.88,1,65.17,1.71,22.29,1,11,1.2,862.56,Lateral Raises,1,24.04,364.17,['lateral_delts'],upperbody,1,0,0,0,0.930660974,0.5,0.489599146,0.275
45.7,0,60.61,1.71,20.73,1,29,1.66,2379.28,Bird Dogs,2,16.97,337.9,"['core', 'lower_back']",core,0,0,0,1,0.826810563,1,0.174021584,0.2
55.28,0,84.66,1.79,26.42,2,13,1.18,1557.6,Rows,2,16.03,367.39,"['lats', 'rhomboids']",upperbody,1,0,0,0,0.943390259,1,0.491508539,0.35
23.42,0,55.88,1.55,23.26,1,13,1.38,993.6,Bench Press,0,16.12,356.83,"['chest', 'shoulders', 'triceps']",upperbody,1,0,0,0,0.901644529,0,0.485246679,0.2
50.78,1,70.17,1.55,29.21,2,0,1.4,1692.46,Kettlebell Swings,2,19.96,337.56,"['glutes', 'hamstrings', 'core']",fullbody,1,0,1,0,0.825466477,1,0.723819972,0.7
54.89,0,130.07,1.73,43.46,3,0,0.69,607.2,Lateral Raises,0,16.01,361.78,['lateral_delts'],upperbody,1,0,0,0,0.92121284,0,0.488181926,0.2
52.94,1,78.65,1.65,28.89,2,1,1.24,1501.76,Push-ups,1,15.95,341.26,"['chest', 'shoulders', 'triceps']",upperbody,1,0,0,0,0.840093295,0.5,0.476013994,0.275
51.98,0,116.29,1.69,40.72,3,0,0.53,466.4,Windshield Wipers,0,17,360.99,"['obliques', 'abs']",core,1,0,0,0,0.918089817,0,0.487713472,0.2
27.21,0,58.14,1.79,18.15,0,0,1.38,1669.8,Face Pulls,2,15.13,353.71,"['rear_delts', 'traps']",upperbody,1,0,0,0,0.889310563,1,0.483396584,0.35
50.08,0,89.87,1.68,31.84,3,27,1.78,2084.2,Thrusters,2,16.05,341.68,"['legs', 'shoulders', 'core']",fullbody,1,0,1,0,0.841753637,1,0.726263046,0.7
26.07,0,86.61,1.87,24.77,1,22,1.72,2006.21,Calf Raises,1,17.94,350.51,['calves'],lowerbody,1,0,0,0,0.876660342,0.5,0.481499051,0.275
31.89,0,86,1.61,33.18,3,25,1.98,2829.22,Wall Angels,1,21.97,342.65,"['upper_back', 'shoulders']",upperbody,0,0,0,1,0.845588235,0.5,0.176838235,0.125
22.35,0,45.08,1.77,14.39,0,0,1.03,1017.85,Face Pulls,1,22.99,348.93,"['rear_delts', 'traps']",upperbody,1,0,0,0,0.870414295,0.5,0.480562144,0.275
59.07,1,54.94,1.57,22.29,1,0,0.59,713.25,Turkish Get-ups,0,18.97,352.98,"['full_body', 'core']",fullbody,1,0,0,1,0.886424731,0,0.53296371,0.25
28.84,1,49.34,1.57,20.02,1,13,1.33,957.6,Pistol Squats,1,23.98,365.62,"['quads', 'glutes', 'core']",lowerbody,1,0,0,0,0.936393106,0.5,0.490458966,0.275
23.29,1,78.09,1.73,26.09,2,11,1.48,1950.34,Zottman Curls,2,24.98,335.69,"['biceps', 'forearms']",upperbody,1,0,0,0,0.818074004,1,0.472711101,0.35
44.89,1,73.64,1.76,23.77,1,17,1.14,1235.3,Dips,0,15.02,353.69,"['chest', 'triceps']",upperbody,1,0,0,0,0.889231499,0,0.483384725,0.2
31.9,0,108.96,1.8,33.63,3,2,1.27,1119.63,Bulgarian Split Squats,1,20.09,190.1,"['quads', 'glutes']",lowerbody,1,0,0,0,0.242528463,0.5,0.386379269,0.275
33.4,0,58.6,1.53,25.03,2,27,1.84,2154.46,Bear Crawls,0,22.09,355.43,"['shoulders', 'core', 'legs']",fullbody,0,0,1,0,0.896110057,0,0.384416509,0.35
27.56,0,108.76,1.8,33.57,3,16,1.33,1759.99,Renegade Rows,0,16.02,374.03,"['lats', 'core']",fullbody,1,0,0,0,0.969639469,0,0.49544592,0.2
25.47,1,62.75,1.65,23.05,1,0,1.19,1438.59,Deadlift,1,17.87,362.87,"['glutes', 'hamstrings', 'back']",fullbody,1,0,0,0,0.925521822,0.5,0.488828273,0.275
37.05,1,73.52,1.69,25.74,2,0,0.53,465.98,Dragon Flags,0,21,358.89,"['core', 'hip_flexors']",core,1,0,0,0,0.909788109,0,0.486468216,0.2
24.04,1,50.95,1.67,18.27,0,0,0.97,1172.63,Face Pulls,0,19.01,346.54,"['rear_delts', 'traps']",upperbody,1,0,0,0,0.860966161,0,0.479144924,0.2
30.11,0,120.34,1.96,31.33,3,0,0.66,434.81,Plyo Squats,2,23.92,352.55,"['quads', 'glutes']",lowerbody,0,0,1,0,0.884724858,1,0.382708729,0.5
54.37,1,116.32,2,29.08,2,0,1.13,992.59,Reverse Lunges,0,19.03,364.41,"['glutes', 'hamstrings']",lowerbody,1,0,0,0,0.931609741,0,0.489741461,0.2
24.79,1,55.36,1.76,17.87,0,28,1.56,1828.01,Tricep Extensions,2,22.1,327.66,['triceps'],upperbody,1,0,0,0,0.786329855,1,0.467949478,0.35
43.93,0,65.04,1.8,20.07,1,0,0.73,640.06,Decline Push-ups,2,12.03,315.3,"['lower_chest', 'triceps']",upperbody,1,0,0,0,0.737468374,1,0.460620256,0.35
31.86,0,77.27,1.92,20.96,1,14,1.38,1823.12,Lat Pulldowns,0,21.88,345.87,"['lats', 'biceps']",upperbody,1,0,0,0,0.858317521,0,0.478747628,0.2
56.73,0,82.57,1.69,28.91,2,14,1.16,1253.84,Plyometric Push-ups,2,15.15,337.46,"['chest', 'shoulders']",upperbody,0,0,1,0,0.825071157,1,0.373760674,0.5
31.77,0,57,1.57,23.12,1,26,1.65,2359.5,Squats,0,18,365.3,"['quads', 'glutes', 'hamstrings']",lowerbody,1,0,0,0,0.935128083,0,0.490269213,0.2
55.93,0,93.95,1.66,34.09,3,0,1.37,1656.19,Flutter Kicks,0,18.98,352.38,"['lower_abs', 'hip_flexors']",core,1,0,1,0,0.884052815,0,0.732607922,0.55
31.89,0,48.98,1.62,18.66,1,13,1.18,1132.8,Glute Bridges,2,22.04,333.06,"['glutes', 'hamstrings']",lowerbody,1,0,0,0,0.807677103,1,0.471151565,0.35
28.31,0,69.13,1.58,27.69,2,14,1.49,1073.69,Bench Press,1,24.01,333.62,"['chest', 'shoulders', 'triceps']",upperbody,1,0,0,0,0.809890892,0.5,0.471483634,0.275
19.22,0,72.2,1.94,19.18,1,14,1.17,1124.14,Russian Twists,2,17.01,341.22,"['obliques', 'abs']",core,1,0,0,0,0.839935168,1,0.475990275,0.35
19.29,1,64.25,1.52,27.81,2,1,1.24,1092.19,Prone Cobras,0,16.99,365.68,['upper_back'],upperbody,0,0,0,1,0.936630297,0,0.190494545,0.05
31.97,0,85.65,1.6,33.46,3,27,1.99,2847.89,Pull-ups,2,22.03,342.5,"['lats', 'biceps']",upperbody,1,0,0,0,0.844995256,1,0.476749288,0.35
46.76,1,87.71,1.59,34.69,3,24,1.86,1931.42,Russian Twists,1,16.05,345.67,"['obliques', 'abs']",core,1,0,0,0,0.857526882,0.5,0.478629032,0.275
32.05,1,60.85,1.58,24.38,1,24,1.87,1941.81,Dips,1,17.92,342.83,"['chest', 'triceps']",upperbody,1,0,0,0,0.84629981,0.5,0.476944972,0.275
36.93,0,49.8,1.74,16.45,0,13,1.11,799.2,Step-ups,1,15.91,359.28,"['glutes', 'quads']",lowerbody,1,0,0,0,0.911329855,0.5,0.486699478,0.275
54.28,1,124.93,1.94,33.19,3,13,1.35,1782,Box Jumps,0,22.01,354.93,"['glutes', 'quads']",lowerbody,0,0,1,0,0.89413346,0,0.384120019,0.35
25.11,0,88.16,1.95,23.18,1,1,1.42,1250.74,Plyometric Push-ups,1,19.93,220.04,"['chest', 'shoulders']",upperbody,0,0,1,0,0.360887097,0.5,0.304133065,0.425
30.89,0,53.44,1.64,19.87,1,0,0.57,500.69,Zottman Curls,2,17.02,336.44,"['biceps', 'forearms']",upperbody,1,0,0,0,0.821038899,1,0.473155835,0.35
53.73,1,58.03,1.59,22.95,1,1,1.08,1070.17,Bulgarian Split Squats,1,19.97,354.09,"['quads', 'glutes']",lowerbody,1,0,0,0,0.890812777,0.5,0.483621917,0.275
22.69,0,120.83,1.85,35.3,3,0,0.72,710.86,Plank,1,19.15,378.46,"['core', 'shoulders', 'glutes']",core,1,0,0,1,0.987152119,0.5,0.548072818,0.325
21.32,0,67.24,1.61,25.94,2,13,1.34,964.8,Burpees,1,18.12,349.51,['full_body'],fullbody,0,1,1,0,0.872707147,0.5,0.580906072,0.675
55.66,1,55.91,1.53,23.88,1,25,1.91,2729.2,Wall Angels,2,16.01,327.59,"['upper_back', 'shoulders']",upperbody,0,0,0,1,0.786053131,1,0.16790797,0.2
25.27,0,63.08,1.65,23.17,1,1,1.21,799.33,Renegade Rows,0,17.95,363.43,"['lats', 'core']",fullbody,1,0,0,0,0.92773561,0,0.489160342,0.2
27.81,1,87.06,1.78,27.48,2,12,1.3,1246.96,Pistol Squats,2,17,343.68,"['quads', 'glutes', 'core']",lowerbody,1,0,0,0,0.849660025,1,0.477449004,0.35
21.23,0,59.61,1.7,20.63,1,28,1.97,2308.45,Reverse Lunges,0,24.96,367.79,"['glutes', 'hamstrings']",lowerbody,1,0,0,0,0.944971537,0,0.491745731,0.2
22.74,0,109.56,1.92,29.72,2,0,0.88,580.27,Turkish Get-ups,0,20.01,353.82,"['full_body', 'core']",fullbody,1,0,0,1,0.889745414,0,0.533461812,0.25
50.26,0,51.85,1.5,23.04,1,0,1.32,1597.2,Bicycle Crunches,0,15.01,348.53,"['abs', 'obliques']",core,1,0,0,0,0.868833017,0,0.480324953,0.2
54.8,0,69.61,1.81,21.25,1,14,1.2,1585.32,Step-ups,1,21.01,335.78,"['glutes', 'quads']",lowerbody,1,0,0,0,0.818429791,0.5,0.472764469,0.275
25.72,1,63.69,1.5,28.31,2,24,1.92,2242.94,Bird Dogs,0,14.99,343.65,"['core', 'lower_back']",core,0,0,0,1,0.849541429,0,0.177431214,0.05
40.96,0,76.55,1.79,23.89,1,11,1.4,1509.48,Push Ups,2,22.02,332.13,"['chest', 'shoulders', 'triceps']",upperbody,1,0,0,0,0.804000633,1,0.470600095,0.35
32.01,0,127.05,1.83,37.94,3,12,1.1,1187.01,Turkish Get-ups,0,18.11,361.34,"['full_body', 'core']",fullbody,1,0,0,1,0.919473435,0,0.537921015,0.25
56.05,1,110.14,1.66,39.97,3,15,1.28,1692.42,Russian Twists,1,23.93,370.49,"['obliques', 'abs']",core,1,0,0,0,0.955645161,0.5,0.493346774,0.275
32.84,0,106.37,1.6,41.55,3,10,1.4,1340.64,Frog Jumps,2,18.07,365.9,"['glutes', 'quads']",lowerbody,0,1,1,0,0.9375,1,0.590625,0.75
44.96,1,52.67,1.85,15.39,0,2,1.19,786.83,Plank,1,14.92,309.92,"['core', 'shoulders', 'glutes']",core,1,0,0,1,0.71620019,0.5,0.507430028,0.325
32.81,1,117.7,1.61,45.41,3,12,1.04,997.57,Turkish Get-ups,2,15.89,377.74,"['full_body', 'core']",fullbody,1,0,0,1,0.984305819,1,0.547645873,0.4
51.96,1,50.75,1.78,16.02,0,0,0.86,567.08,Decline Push-ups,1,25.03,351.29,"['lower_chest', 'triceps']",upperbody,1,0,0,0,0.879743833,0.5,0.481961575,0.275
44.88,0,63.49,1.54,26.77,2,25,1.67,2386.26,Frog Jumps,1,25.06,368.91,"['glutes', 'quads']",lowerbody,0,1,1,0,0.949399114,0.5,0.592409867,0.675
44.15,0,48.45,1.76,15.64,0,0,0.89,880.3,Decline Push-ups,1,19.98,364.62,"['lower_chest', 'triceps']",upperbody,1,0,0,0,0.932439911,0.5,0.489865987,0.275
31.22,1,63,1.64,23.42,1,27,1.55,1814.9,Step-ups,2,25.09,364.98,"['glutes', 'quads']",lowerbody,1,0,0,0,0.933863061,1,0.490079459,0.35
29,1,48.47,1.57,19.66,1,14,1.33,1277.86,Shoulder Press,0,24,363.82,"['deltoids', 'triceps']",upperbody,1,0,0,0,0.929277356,0,0.489391603,0.2
43.66,1,60.02,1.65,22.05,1,14,1.26,1361.93,Flutter Kicks,1,22.94,366.21,"['lower_abs', 'hip_flexors']",core,1,0,1,0,0.93872549,0.5,0.740808824,0.625
55.99,0,55.65,1.53,23.77,1,26,1.9,2223,Decline Push-ups,2,16,327.42,"['lower_chest', 'triceps']",upperbody,1,0,0,0,0.785381088,1,0.467807163,0.35
37.82,1,76.72,1.58,30.73,3,2,0.74,733.93,Plyo Squats,1,23.95,349.47,"['quads', 'glutes']",lowerbody,0,0,1,0,0.87254902,0.5,0.380882353,0.425
19.71,0,100.78,1.91,27.63,2,15,1.36,1798.19,Tricep Dips,1,21.95,343.69,['triceps'],upperbody,1,0,0,0,0.849699557,0.5,0.477454934,0.275
49.89,1,66.69,1.57,27.06,2,2,1.26,1249.67,Mountain Climbers,2,16.95,333.62,"['core', 'shoulders', 'legs']",fullbody,0,1,1,0,0.809890892,1,0.571483634,0.75
48.98,0,69.78,1.67,25.02,2,0,0.93,818.4,Bench Press,1,16.97,350.79,"['chest', 'shoulders', 'triceps']",upperbody,1,0,0,0,0.877767236,0.5,0.481665085,0.275
25.41,1,95.85,1.9,26.55,2,14,1.47,1588.92,Decline Push-ups,2,22.95,335.64,"['lower_chest', 'triceps']",upperbody,1,0,0,0,0.817876344,1,0.472681452,0.35
48.96,0,87.75,2,21.94,1,23,1.83,2136.16,Bear Crawls,0,23.08,369.91,"['shoulders', 'core', 'legs']",fullbody,0,0,1,0,0.953352309,0,0.393002846,0.35
38.82,1,61.02,1.77,19.48,1,0,1.32,1159.49,Leg Raises,2,23.92,344.55,"['lower_abs', 'hip_flexors']",core,1,0,0,0,0.853099304,1,0.477964896,0.35
49.68,1,68.18,1.77,21.76,1,9,1.04,1368.22,Resistance Band Pull-Aparts,1,17.13,342.12,"['rear_delts', 'rhomboids']",upperbody,1,0,0,1,0.843493042,0.5,0.526523956,0.325
22.51,0,57.83,1.71,19.78,1,14,1.16,1253.84,Inverted Rows,1,22.04,338.73,"['upper_back', 'biceps']",upperbody,1,0,0,0,0.830091714,0.5,0.474513757,0.275
20.08,0,75.86,1.73,25.35,2,12,1.39,1333.29,Leg Raises,0,20.94,333.15,"['lower_abs', 'hip_flexors']",core,1,0,0,0,0.808032891,0,0.471204934,0.2
