Age,Gender,Weight (kg),Height (m),BMI,Daily meals frequency,meal_name,meal_type,diet_type,cooking_method,Carbs,Proteins,Fats,Calories,Workout_Type,Calories_Burned,cal_balance,goal_label,meal_name_raw,meal_type_raw,diet_type_raw,cooking_method_raw
50.25,1,67.31,1.77,21.48,3.03,69,3,3,2,287.69,116.71,77.38,1837,2,1101.6,735.4,0,Fried Snack Paleo,Snack,Paleo,Fried
28.93,1,88.18,1.93,23.67,2.99,38,2,2,1,383.09,153.89,102.55,2493,0,1967.11,525.89,0,Boiled Lunch Low-Carb,Lunch,Low-Carb,Boiled
57.54,0,59.56,1.66,21.61,3.01,7,1,1,0,248.82,99.19,65.66,1476,2,1195.72,280.28,0,Baked Dinner Keto,Dinner,Keto,Baked
21.76,1,44.53,1.72,15.05,3.0,97,0,1,4,176.45,70.84,47.5,1328,0,1421.98,-93.98,1,Raw Breakfast Keto,Breakfast,Keto,Raw
44.83,0,80.98,1.76,26.14,3.01,97,0,1,4,227.68,90.85,60.95,2177,0,1763.92,413.08,0,Raw Breakfast Keto,Breakfast,Keto,Raw
56.45,1,125.32,1.8,38.68,1.99,45,3,3,1,239.57,96.18,63.81,3324,0,1218.18,2105.82,0,Boiled Snack Paleo,Snack,Paleo,Boiled
22.01,1,63.23,1.54,26.66,2.99,8,1,2,0,250.84,100.94,67.32,1758,0,988.8,769.2,0,Baked Dinner Low-Carb,Dinner,Low-Carb,Baked
56.26,0,107.86,1.73,36.04,3.0,56,1,2,2,300.62,119.7,79.68,2803,1,1455.63,1347.37,0,Fried Dinner Low-Carb,Dinner,Low-Carb,Fried
41.43,1,64.7,1.71,22.13,2.0,152,1,2,6,165.05,66.3,44.0,1777,2,1305.71,471.29,0,Steamed Dinner Low-Carb,Dinner,Low-Carb,Steamed
49.97,1,56.43,1.6,22.04,4.0,123,0,3,5,213.18,85.11,56.54,1704,2,2186.22,-482.22,1,Roasted Breakfast Paleo,Breakfast,Paleo,Roasted
56.93,0,96.19,1.86,27.8,2.99,37,2,1,1,326.39,130.85,87.43,2589,0,1056.88,1532.12,0,Boiled Lunch Keto,Lunch,Keto,Boiled
51.73,1,61.36,1.69,21.48,3.02,76,0,4,3,364.35,145.37,96.88,1919,3,1412.89,506.11,0,Grilled Breakfast Vegan,Breakfast,Vegan,Grilled
53.9,1,64.06,1.69,22.43,4.01,54,1,0,2,183.96,73.97,49.24,1772,2,1975.78,-203.78,1,Fried Dinner Balanced,Dinner,Balanced,Fried
29.04,1,80.0,1.98,20.41,2.99,21,3,3,0,243.36,97.47,64.23,2273,0,1735.46,537.54,0,Baked Snack Paleo,Snack,Paleo,Baked
29.54,1,86.51,1.62,32.96,2.0,70,3,4,2,231.21,93.27,61.85,2324,0,1580.8,743.2,0,Fried Snack Vegan,Snack,Vegan,Fried
52.19,1,85.38,1.82,25.78,3.0,81,1,3,3,337.13,134.56,89.77,2293,3,1379.54,913.46,0,Grilled Dinner Paleo,Dinner,Paleo,Grilled
34.5,1,77.51,1.67,27.79,1.98,164,3,2,6,437.04,175.14,116.8,2060,3,820.12,1239.88,0,Steamed Snack Low-Carb,Snack,Low-Carb,Steamed
54.04,0,49.85,1.61,19.23,1.99,43,3,1,1,312.13,124.34,83.08,1469,2,1475.1,-6.1,1,Boiled Snack Keto,Snack,Keto,Boiled
18.99,1,47.14,1.63,17.74,3.0,0,0,0,0,174.02,71.33,47.16,1454,1,1783.48,-329.48,1,Baked Breakfast Balanced,Breakfast,Balanced,Baked
28.82,1,86.54,1.65,31.79,3.02,105,1,3,4,194.97,77.54,51.57,2210,2,1955.4,254.6,0,Raw Dinner Paleo,Dinner,Paleo,Raw
20.73,1,97.18,1.72,32.85,4.0,133,2,1,5,191.41,77.91,51.61,2398,1,1535.3,862.7,0,Roasted Lunch Keto,Lunch,Keto,Roasted
38.29,1,61.04,1.55,25.41,2.0,57,1,3,2,195.0,77.75,51.41,1880,0,1423.17,456.83,0,Fried Dinner Paleo,Dinner,Paleo,Fried
54.04,0,55.03,1.71,18.82,1.99,143,3,5,5,284.82,113.73,76.5,1371,1,932.55,438.45,0,Roasted Snack Vegetarian,Snack,Vegetarian,Roasted
28.16,1,102.32,1.84,30.22,3.01,96,0,0,4,214.1,86.5,57.1,2647,1,1306.8,1340.2,0,Raw Breakfast Balanced,Breakfast,Balanced,Raw
45.01,1,87.84,1.78,27.72,3.01,98,0,2,4,174.4,69.89,46.33,2355,1,2189.58,165.42,0,Raw Breakfast Low-Carb,Breakfast,Low-Carb,Raw
46.96,1,97.65,1.9,27.05,2.98,126,1,0,5,236.71,94.18,62.85,2730,3,507.74,2222.26,0,Roasted Dinner Balanced,Dinner,Balanced,Roasted
22.86,0,78.7,1.73,26.3,3.02,130,1,4,5,226.25,90.93,60.07,2214,3,1044.0,1170.0,0,Roasted Dinner Vegan,Dinner,Vegan,Roasted
42.14,0,72.73,1.62,27.71,2.99,64,2,4,2,202.98,81.22,54.43,2034,0,457.6,1576.4,0,Fried Lunch Vegan,Lunch,Vegan,Fried
49.0,0,46.24,1.71,15.81,2.01,164,3,2,6,283.75,113.44,76.04,1469,1,1848.0,-379.0,1,Steamed Snack Low-Carb,Snack,Low-Carb,Steamed
38.29,0,123.58,1.62,47.09,2.0,112,2,4,4,231.58,92.72,61.6,3297,0,1287.47,2009.53,0,Raw Lunch Vegan,Lunch,Vegan,Raw
52.33,0,65.33,1.52,28.28,3.02,38,2,2,1,239.02,96.26,64.11,1885,2,1360.8,524.2,0,Boiled Lunch Low-Carb,Lunch,Low-Carb,Boiled
49.97,0,69.58,1.68,24.65,2.0,20,3,2,0,201.06,80.95,54.31,1788,3,800.05,987.95,0,Baked Snack Low-Carb,Snack,Low-Carb,Baked
51.82,1,63.38,1.54,26.72,3.0,147,0,3,6,179.57,71.55,48.03,1685,3,971.19,713.81,0,Steamed Breakfast Paleo,Breakfast,Paleo,Steamed
22.99,0,58.66,1.78,18.51,1.98,161,2,5,6,282.74,113.09,74.98,1747,2,1967.11,-220.11,1,Steamed Lunch Vegetarian,Lunch,Vegetarian,Steamed
40.35,1,73.16,1.94,19.44,1.99,146,0,2,6,198.44,79.56,53.12,1900,3,534.6,1365.4,0,Steamed Breakfast Low-Carb,Breakfast,Low-Carb,Steamed
18.0,0,55.66,1.68,19.72,4.01,112,2,4,4,257.02,101.93,67.72,1439,0,1209.6,229.4,0,Raw Lunch Vegan,Lunch,Vegan,Raw
21.98,0,63.04,1.54,26.58,3.0,73,0,1,3,250.62,100.7,67.13,1765,2,1112.4,652.6,0,Grilled Breakfast Keto,Breakfast,Keto,Grilled
34.2,0,63.92,1.62,24.36,2.98,39,2,3,1,207.54,84.08,56.08,1719,3,1379.54,339.46,0,Boiled Lunch Paleo,Lunch,Paleo,Boiled
44.67,0,45.01,1.65,16.53,3.01,57,1,3,2,273.32,108.68,72.64,1291,3,949.54,341.46,0,Fried Dinner Paleo,Dinner,Paleo,Fried
52.84,0,67.59,1.7,23.39,3.01,6,1,0,0,250.95,101.25,67.1,1955,0,1019.3,935.7,0,Baked Dinner Balanced,Dinner,Balanced,Baked
20.84,0,61.1,1.57,24.79,3.0,137,2,5,5,245.75,98.86,65.81,1801,3,1512.04,288.96,0,Roasted Lunch Vegetarian,Lunch,Vegetarian,Roasted
40.88,1,65.17,1.71,22.29,1.99,79,1,1,3,164.45,65.78,44.43,1751,3,862.56,888.44,0,Grilled Dinner Keto,Dinner,Keto,Grilled
45.7,0,60.61,1.71,20.73,2.02,73,0,1,3,179.45,71.05,47.37,1875,1,2379.28,-504.28,1,Grilled Breakfast Keto,Breakfast,Keto,Grilled
55.28,0,84.66,1.79,26.42,3.0,95,3,5,3,253.92,101.17,67.94,2237,1,1557.6,679.4,0,Grilled Snack Vegetarian,Snack,Vegetarian,Grilled
23.42,0,55.88,1.55,23.26,3.0,162,3,0,6,215.08,85.79,57.16,1637,3,993.6,643.4,0,Steamed Snack Balanced,Snack,Balanced,Steamed
50.78,1,70.17,1.55,29.21,3.0,20,3,2,0,179.8,73.31,48.68,1780,1,1692.46,87.54,0,Baked Snack Low-Carb,Snack,Low-Carb,Baked
54.89,0,130.07,1.73,43.46,4.0,90,3,0,3,252.65,100.58,67.17,3576,0,607.2,2968.8,0,Grilled Snack Balanced,Snack,Balanced,Grilled
52.94,1,78.65,1.65,28.89,2.99,62,2,2,2,317.72,127.2,84.93,2182,1,1501.76,680.24,0,Fried Lunch Low-Carb,Lunch,Low-Carb,Fried
51.98,0,116.29,1.69,40.72,2.01,89,2,5,3,236.04,92.84,62.52,2872,0,466.4,2405.6,0,Grilled Lunch Vegetarian,Lunch,Vegetarian,Grilled
27.21,0,58.14,1.79,18.15,1.98,103,1,1,4,207.75,83.51,55.18,1610,1,1669.8,-59.8,1,Raw Dinner Keto,Dinner,Keto,Raw
50.08,0,89.87,1.68,31.84,2.99,92,3,2,3,206.1,82.43,55.06,2515,2,2084.2,430.8,0,Grilled Snack Low-Carb,Snack,Low-Carb,Grilled
26.07,0,86.61,1.87,24.77,2.01,55,1,1,2,314.32,126.43,84.22,2382,2,2006.21,375.79,0,Fried Dinner Keto,Dinner,Keto,Fried
31.89,0,86.0,1.61,33.18,3.01,150,1,0,6,200.28,80.13,52.97,2400,1,2829.22,-429.22,1,Steamed Dinner Balanced,Dinner,Balanced,Steamed
22.35,0,45.08,1.77,14.39,3.98,123,0,3,5,235.83,93.78,63.01,1196,2,1017.85,178.15,0,Roasted Breakfast Paleo,Breakfast,Paleo,Roasted
59.07,1,54.94,1.57,22.29,2.98,141,3,3,5,269.22,107.33,71.0,1615,1,713.25,901.75,0,Roasted Snack Paleo,Snack,Paleo,Roasted
28.84,1,49.34,1.57,20.02,2.0,128,1,2,5,188.55,74.5,49.84,1260,3,957.6,302.4,0,Roasted Dinner Low-Carb,Dinner,Low-Carb,Roasted
23.29,1,78.09,1.73,26.09,3.0,56,1,2,2,226.54,90.77,60.22,2135,1,1950.34,184.66,0,Fried Dinner Low-Carb,Dinner,Low-Carb,Fried
44.89,1,73.64,1.76,23.77,3.01,140,3,2,5,338.55,134.56,90.2,2128,2,1235.3,892.7,0,Roasted Snack Low-Carb,Snack,Low-Carb,Roasted
31.9,0,108.96,1.8,33.63,3.99,97,0,1,4,396.13,158.38,105.67,2829,0,1119.63,1709.37,0,Raw Breakfast Keto,Breakfast,Keto,Raw
33.4,0,58.6,1.53,25.03,4.0,6,1,0,0,259.99,104.3,69.48,1855,2,2154.46,-299.46,1,Baked Dinner Balanced,Dinner,Balanced,Baked
27.56,0,108.76,1.8,33.57,1.99,85,2,1,3,223.2,88.55,59.39,2879,1,1759.99,1119.01,0,Grilled Lunch Keto,Lunch,Keto,Grilled
25.47,1,62.75,1.65,23.05,3.99,13,2,1,0,276.54,110.09,74.3,1790,1,1438.59,351.41,0,Baked Lunch Keto,Lunch,Keto,Baked
37.05,1,73.52,1.69,25.74,2.0,3,0,3,0,321.56,128.78,85.76,1936,0,465.98,1470.02,0,Baked Breakfast Paleo,Breakfast,Paleo,Baked
24.04,1,50.95,1.67,18.27,1.99,60,2,0,2,302.34,120.91,80.63,1363,1,1172.63,190.37,0,Fried Lunch Balanced,Lunch,Balanced,Fried
30.11,0,120.34,1.96,31.33,2.99,126,1,0,5,225.23,90.33,60.02,3229,3,434.81,2794.19,0,Roasted Dinner Balanced,Dinner,Balanced,Roasted
54.37,1,116.32,2.0,29.08,3.02,29,0,5,1,307.85,122.08,81.93,3149,0,992.59,2156.41,0,Boiled Breakfast Vegetarian,Breakfast,Vegetarian,Boiled
24.79,1,55.36,1.76,17.87,3.0,150,1,0,6,197.79,79.05,52.49,1787,2,1828.01,-41.01,1,Steamed Dinner Balanced,Dinner,Balanced,Steamed
43.93,0,65.04,1.8,20.07,3.02,146,0,2,6,202.72,81.52,54.72,1817,0,640.06,1176.94,0,Steamed Breakfast Low-Carb,Breakfast,Low-Carb,Steamed
31.86,0,77.27,1.92,20.96,2.99,51,0,3,2,159.21,63.93,42.46,1974,1,1823.12,150.88,0,Fried Breakfast Paleo,Breakfast,Paleo,Fried
56.73,0,82.57,1.69,28.91,3.02,25,0,1,1,261.58,104.97,69.92,2274,2,1253.84,1020.16,0,Boiled Breakfast Keto,Breakfast,Keto,Boiled
31.77,0,57.0,1.57,23.12,3.97,162,3,0,6,291.32,116.73,77.71,1438,1,2359.5,-921.5,1,Steamed Snack Balanced,Snack,Balanced,Steamed
55.93,0,93.95,1.66,34.09,3.0,46,3,4,1,203.75,81.56,54.21,2584,1,1656.19,927.81,0,Boiled Snack Vegan,Snack,Vegan,Boiled
31.89,0,48.98,1.62,18.66,2.97,61,2,1,2,248.12,99.22,65.6,1461,0,1132.8,328.2,0,Fried Lunch Keto,Lunch,Keto,Fried
28.31,0,69.13,1.58,27.69,3.01,86,2,2,3,255.42,102.35,68.44,1794,3,1073.69,720.31,0,Grilled Lunch Low-Carb,Lunch,Low-Carb,Grilled
19.22,0,72.2,1.94,19.18,3.0,84,2,0,3,189.78,76.14,50.31,1921,0,1124.14,796.86,0,Grilled Lunch Balanced,Lunch,Balanced,Grilled
19.29,1,64.25,1.52,27.81,1.98,142,3,4,5,170.72,68.15,45.79,1819,0,1092.19,726.81,0,Roasted Snack Vegan,Snack,Vegan,Roasted
31.97,0,85.65,1.6,33.46,3.0,130,1,4,5,199.47,79.57,52.92,2423,1,2847.89,-424.89,1,Roasted Dinner Vegan,Dinner,Vegan,Roasted
46.76,1,87.71,1.59,34.69,3.01,92,3,2,3,312.85,124.69,83.45,2534,0,1931.42,602.58,0,Grilled Snack Low-Carb,Snack,Low-Carb,Grilled
32.05,1,60.85,1.58,24.38,1.99,12,2,0,0,203.11,80.79,54.26,1684,0,1941.81,-257.81,1,Baked Lunch Balanced,Lunch,Balanced,Baked
36.93,0,49.8,1.74,16.45,2.0,67,3,1,2,293.03,118.2,79.2,1569,3,799.2,769.8,0,Fried Snack Keto,Snack,Keto,Fried
54.28,1,124.93,1.94,33.19,2.02,42,3,0,1,257.21,103.81,68.4,3254,1,1782.0,1472.0,0,Boiled Snack Balanced,Snack,Balanced,Boiled
25.11,0,88.16,1.95,23.18,3.0,127,1,1,5,282.49,112.43,74.99,2368,0,1250.74,1117.26,0,Roasted Dinner Keto,Dinner,Keto,Roasted
30.89,0,53.44,1.64,19.87,2.99,134,2,2,5,253.85,100.87,67.84,1605,0,500.69,1104.31,0,Roasted Lunch Low-Carb,Lunch,Low-Carb,Roasted
53.73,1,58.03,1.59,22.95,3.01,22,3,4,0,201.79,80.33,53.24,1474,2,1070.17,403.83,0,Baked Snack Vegan,Snack,Vegan,Baked
22.69,0,120.83,1.85,35.3,1.99,72,0,0,3,279.23,112.08,74.53,3071,2,710.86,2360.14,0,Grilled Breakfast Balanced,Breakfast,Balanced,Grilled
21.32,0,67.24,1.61,25.94,2.99,108,2,0,4,233.84,93.15,62.23,1883,3,964.8,918.2,0,Raw Lunch Balanced,Lunch,Balanced,Raw
55.66,1,55.91,1.53,23.88,3.0,154,1,4,6,210.68,83.71,56.0,1495,1,2729.2,-1234.2,1,Steamed Dinner Vegan,Dinner,Vegan,Steamed
25.27,0,63.08,1.65,23.17,3.98,38,2,2,1,278.06,110.53,73.73,1765,3,799.33,965.67,0,Boiled Lunch Low-Carb,Lunch,Low-Carb,Boiled
27.81,1,87.06,1.78,27.48,3.01,120,0,0,5,219.22,87.66,58.23,2387,0,1246.96,1140.04,0,Roasted Breakfast Balanced,Breakfast,Balanced,Roasted
21.23,0,59.61,1.7,20.63,4.02,44,3,2,1,391.49,156.26,104.39,1678,2,2308.45,-630.45,1,Boiled Snack Low-Carb,Snack,Low-Carb,Boiled
22.74,0,109.56,1.92,29.72,2.98,114,3,0,4,192.0,76.79,51.97,2817,3,580.27,2236.73,0,Raw Snack Balanced,Snack,Balanced,Raw
50.26,0,51.85,1.5,23.04,2.99,140,3,2,5,229.45,91.21,60.57,1470,1,1597.2,-127.2,1,Roasted Snack Low-Carb,Snack,Low-Carb,Roasted
54.8,0,69.61,1.81,21.25,1.99,1,0,1,0,182.04,72.56,48.68,1772,1,1585.32,186.68,0,Baked Breakfast Keto,Breakfast,Keto,Baked
25.72,1,63.69,1.5,28.31,2.98,67,3,1,2,201.31,80.71,54.02,1849,2,2242.94,-393.94,1,Fried Snack Keto,Snack,Keto,Fried
40.96,0,76.55,1.79,23.89,3.0,50,0,2,2,292.56,116.4,78.08,1962,2,1509.48,452.52,0,Fried Breakfast Low-Carb,Breakfast,Low-Carb,Fried
32.01,0,127.05,1.83,37.94,2.99,3,0,3,0,308.69,121.84,81.66,3359,2,1187.01,2171.99,0,Baked Breakfast Paleo,Breakfast,Paleo,Baked
56.05,1,110.14,1.66,39.97,2.99,124,0,4,5,264.14,106.13,70.75,2735,1,1692.42,1042.58,0,Roasted Breakfast Vegan,Breakfast,Vegan,Roasted
32.84,0,106.37,1.6,41.55,3.01,112,2,4,4,184.62,74.42,49.18,3038,0,1340.64,1697.36,0,Raw Lunch Vegan,Lunch,Vegan,Raw
44.96,1,52.67,1.85,15.39,2.99,152,1,2,6,245.37,97.23,64.85,1414,3,786.83,627.17,0,Steamed Dinner Low-Carb,Dinner,Low-Carb,Steamed
32.81,1,117.7,1.61,45.41,3.0,84,2,0,3,235.42,93.43,62.79,3041,0,997.57,2043.43,0,Grilled Lunch Balanced,Lunch,Balanced,Grilled
51.96,1,50.75,1.78,16.02,3.01,132,2,0,5,282.48,112.32,75.3,1289,3,567.08,721.92,0,Roasted Lunch Balanced,Lunch,Balanced,Roasted
44.88,0,63.49,1.54,26.77,2.99,14,2,2,0,222.42,89.07,59.25,1629,1,2386.26,-757.26,1,Baked Lunch Low-Carb,Lunch,Low-Carb,Baked
44.15,0,48.45,1.76,15.64,2.01,27,0,3,1,275.98,110.43,74.28,1236,2,880.3,355.7,0,Boiled Breakfast Paleo,Breakfast,Paleo,Boiled
31.22,1,63.0,1.64,23.42,3.99,114,3,0,4,264.71,106.86,70.89,1901,2,1814.9,86.1,0,Raw Snack Balanced,Snack,Balanced,Raw
29.0,1,48.47,1.57,19.66,2.0,149,0,5,6,185.56,74.76,49.97,1343,0,1277.86,65.14,0,Steamed Breakfast Vegetarian,Breakfast,Vegetarian,Steamed
43.66,1,60.02,1.65,22.05,2.99,116,3,2,4,278.8,111.4,74.74,1866,2,1361.93,504.07,0,Raw Snack Low-Carb,Snack,Low-Carb,Raw
55.99,0,55.65,1.53,23.77,3.0,115,3,1,4,211.02,84.38,56.21,1428,2,2223.0,-795.0,1,Raw Snack Keto,Snack,Keto,Raw
37.82,1,76.72,1.58,30.73,3.98,102,1,0,4,205.71,82.23,54.41,2113,2,733.93,1379.07,0,Raw Dinner Balanced,Dinner,Balanced,Raw
19.71,0,100.78,1.91,27.63,2.01,7,1,1,0,262.83,105.18,70.2,2709,1,1798.19,910.81,0,Baked Dinner Keto,Dinner,Keto,Baked
49.89,1,66.69,1.57,27.06,2.02,102,1,0,4,249.74,100.61,66.36,1862,2,1249.67,612.33,0,Raw Dinner Balanced,Dinner,Balanced,Raw
48.98,0,69.78,1.67,25.02,3.02,12,2,0,0,167.89,67.53,44.76,1779,0,818.4,960.6,0,Baked Lunch Balanced,Lunch,Balanced,Baked
25.41,1,95.85,1.9,26.55,3.0,146,0,2,6,245.67,98.55,65.39,2565,2,1588.92,976.08,0,Steamed Breakfast Low-Carb,Breakfast,Low-Carb,Steamed
48.96,0,87.75,2.0,21.94,2.03,69,3,3,2,180.7,71.71,48.14,2436,2,2136.16,299.84,0,Fried Snack Paleo,Snack,Paleo,Fried
38.82,1,61.02,1.77,19.48,2.0,18,3,0,0,236.72,93.74,62.99,1619,0,1159.49,459.51,0,Baked Snack Balanced,Snack,Balanced,Baked
49.68,1,68.18,1.77,21.76,3.02,92,3,2,3,287.9,116.05,77.46,1615,1,1368.22,246.78,0,Grilled Snack Low-Carb,Snack,Low-Carb,Grilled
22.51,0,57.83,1.71,19.78,3.0,66,3,0,2,178.62,72.09,47.8,1601,2,1253.84,347.16,0,Fried Snack Balanced,Snack,Balanced,Fried
20.08,0,75.86,1.73,25.35,3.02,8,1,2,0,396.62,159.3,105.88,2206,0,1333.29,872.71,0,Baked Dinner Low-Carb,Dinner,Low-Carb,Baked
20.05,0,65.42,1.52,28.32,3.02,4,0,4,0,200.53,79.55,52.83,1867,2,1110.55,756.45,0,Baked Breakfast Vegan,Breakfast,Vegan,Baked
44.93,1,84.76,1.86,24.5,2.0,25,0,1,1,256.31,102.53,68.61,2456,3,1280.18,1175.82,0,Boiled Breakfast Keto,Breakfast,Keto,Boiled
39.1,0,57.41,1.93,15.41,3.0,119,3,5,4,259.06,103.51,69.0,1609,1,1795.2,-186.2,1,Raw Snack Vegetarian,Snack,Vegetarian,Raw
54.01,0,55.47,1.71,18.97,1.96,130,1,4,5,285.24,114.28,76.24,1532,1,918.76,613.24,0,Roasted Dinner Vegan,Dinner,Vegan,Roasted
22.35,1,71.79,1.93,19.27,3.01,128,1,2,5,218.46,86.52,58.49,1936,0,1354.73,581.27,0,Roasted Dinner Low-Carb,Dinner,Low-Carb,Roasted
53.39,1,47.84,1.76,15.44,4.0,163,3,1,6,294.55,118.59,78.7,1449,1,1395.7,53.3,0,Steamed Snack Keto,Snack,Keto,Steamed
19.82,0,123.76,1.82,37.36,2.99,158,2,2,6,279.7,111.21,74.32,3082,1,1632.71,1449.29,0,Steamed Lunch Low-Carb,Lunch,Low-Carb,Steamed
34.01,0,114.52,1.81,34.96,3.0,107,1,5,4,232.01,92.3,61.4,3000,3,899.23,2100.77,0,Raw Dinner Vegetarian,Dinner,Vegetarian,Raw
45.15,0,44.29,1.65,16.27,2.98,21,3,3,0,272.24,108.87,72.31,1327,0,1260.69,66.31,0,Baked Snack Paleo,Snack,Paleo,Baked
44.93,0,73.72,1.74,24.35,3.0,73,0,1,3,249.75,100.66,66.69,2118,1,1556.3,561.7,0,Grilled Breakfast Keto,Breakfast,Keto,Grilled
29.1,1,85.89,1.62,32.73,2.01,17,2,5,0,230.69,91.99,61.58,2087,1,2187.9,-100.9,1,Baked Lunch Vegetarian,Lunch,Vegetarian,Baked
41.96,0,49.61,1.5,22.05,2.99,81,1,3,3,268.01,106.78,71.42,1445,3,827.31,617.69,0,Grilled Dinner Paleo,Dinner,Paleo,Grilled
42.79,0,82.63,1.85,24.14,3.0,9,1,3,0,155.85,62.3,41.55,2100,1,1609.06,490.94,0,Baked Dinner Paleo,Dinner,Paleo,Baked
44.96,0,51.37,1.87,14.69,3.03,115,3,1,4,208.19,84.34,55.91,1711,0,1382.4,328.6,0,Raw Snack Keto,Snack,Keto,Raw
20.01,0,117.45,1.81,35.85,3.0,39,2,3,1,218.43,86.67,57.8,3092,0,1293.84,1798.16,0,Boiled Lunch Paleo,Lunch,Paleo,Boiled
30.97,0,61.2,1.76,19.76,3.0,67,3,1,2,182.78,73.06,49.4,1648,3,1405.08,242.92,0,Fried Snack Keto,Snack,Keto,Fried
19.13,0,49.43,1.68,17.51,3.03,18,3,0,0,322.51,128.57,85.71,1366,3,1027.88,338.12,0,Baked Snack Balanced,Snack,Balanced,Baked
45.42,1,65.25,1.68,23.12,2.0,117,3,3,4,271.07,107.7,72.27,1806,3,502.06,1303.94,0,Raw Snack Paleo,Snack,Paleo,Raw
41.34,1,81.69,1.87,23.36,3.0,3,0,3,0,316.67,126.45,84.36,2266,2,2189.58,76.42,0,Baked Breakfast Paleo,Breakfast,Paleo,Baked
38.91,0,105.87,1.99,26.73,4.0,151,1,1,6,184.5,73.1,49.07,2732,3,534.11,2197.89,0,Steamed Dinner Keto,Dinner,Keto,Steamed
36.99,1,73.21,1.69,25.63,2.01,148,0,4,6,322.84,128.76,85.91,2068,1,627.48,1440.52,0,Steamed Breakfast Vegan,Breakfast,Vegan,Steamed
25.76,0,86.45,1.68,30.63,4.0,77,0,5,3,251.71,101.88,68.09,2345,2,2304.9,40.1,0,Grilled Breakfast Vegetarian,Breakfast,Vegetarian,Grilled
26.52,1,76.21,1.7,26.37,2.99,128,1,2,5,422.53,169.43,112.82,2337,1,1148.46,1188.54,0,Roasted Dinner Low-Carb,Dinner,Low-Carb,Roasted
51.12,1,66.22,1.58,26.53,2.02,158,2,2,6,220.08,88.47,58.4,1930,3,575.24,1354.76,0,Steamed Lunch Low-Carb,Lunch,Low-Carb,Steamed
42.74,1,41.86,1.65,15.38,2.99,143,3,5,5,257.48,102.55,68.89,1205,2,1456.78,-251.78,1,Roasted Snack Vegetarian,Snack,Vegetarian,Roasted
51.59,1,67.92,1.63,25.56,2.02,72,0,0,3,229.82,92.12,60.8,1873,1,1415.7,457.3,0,Grilled Breakfast Balanced,Breakfast,Balanced,Grilled
57.01,1,85.35,1.69,29.88,3.02,91,3,1,3,200.68,79.75,53.29,2293,3,1370.69,922.31,0,Grilled Snack Keto,Snack,Keto,Grilled
49.97,1,54.83,1.54,23.12,3.0,61,2,1,2,231.64,92.47,61.57,1655,1,2637.36,-982.36,1,Fried Lunch Keto,Lunch,Keto,Fried
27.12,1,106.26,1.86,30.71,1.98,12,2,0,0,221.7,88.59,58.89,2545,1,1609.3,935.7,0,Baked Lunch Balanced,Lunch,Balanced,Baked
51.83,1,70.64,1.58,28.3,3.01,18,3,0,0,304.24,122.08,81.32,1987,1,1345.28,641.72,0,Baked Snack Balanced,Snack,Balanced,Baked
57.75,1,90.19,1.72,30.49,3.01,148,0,4,6,312.47,125.56,83.73,2331,0,781.78,1549.22,0,Steamed Breakfast Vegan,Breakfast,Vegan,Steamed
23.72,1,87.96,1.79,27.45,2.98,76,0,4,3,173.28,69.17,46.13,2460,0,1828.99,631.01,0,Grilled Breakfast Vegan,Breakfast,Vegan,Grilled
42.63,1,53.9,1.72,18.22,3.0,72,0,0,3,241.16,96.53,64.2,1574,3,748.18,825.82,0,Grilled Breakfast Balanced,Breakfast,Balanced,Grilled
41.15,0,100.63,1.83,30.05,3.02,39,2,3,1,284.98,114.11,75.78,2550,3,521.87,2028.13,0,Boiled Lunch Paleo,Lunch,Paleo,Boiled
38.99,0,127.64,1.82,38.53,3.01,16,2,4,0,254.75,100.53,67.38,3217,0,1208.59,2008.41,0,Baked Lunch Vegan,Lunch,Vegan,Baked
27.99,0,108.76,1.79,33.94,2.02,92,3,2,3,221.32,88.3,58.98,2957,1,1742.4,1214.6,0,Grilled Snack Low-Carb,Snack,Low-Carb,Grilled
41.33,1,94.09,2.0,23.52,3.0,25,0,1,1,355.03,142.1,94.9,2466,0,1037.46,1428.54,0,Boiled Breakfast Keto,Breakfast,Keto,Boiled
41.03,1,51.37,1.8,15.85,3.02,132,2,0,5,220.58,89.08,58.99,1559,0,1046.4,512.6,0,Roasted Lunch Balanced,Lunch,Balanced,Roasted
38.05,0,50.27,1.51,22.05,2.02,7,1,1,0,205.64,82.58,55.06,1328,1,1501.76,-173.76,1,Baked Dinner Keto,Dinner,Keto,Baked
31.01,0,42.91,1.76,13.85,2.99,42,3,0,1,202.24,81.08,53.96,1172,0,1276.0,-104.0,1,Boiled Snack Balanced,Snack,Balanced,Boiled
18.32,1,67.17,1.6,26.24,2.02,24,0,0,1,250.93,100.75,66.48,1562,1,727.32,834.68,0,Boiled Breakfast Balanced,Breakfast,Balanced,Boiled
36.95,1,49.39,1.74,16.31,1.98,99,0,3,4,295.51,118.51,78.59,1382,1,1463.98,-81.98,1,Raw Breakfast Paleo,Breakfast,Paleo,Raw
37.31,0,49.13,1.74,16.23,2.01,102,1,0,4,293.46,118.19,78.9,1425,2,1219.38,205.62,0,Raw Dinner Balanced,Dinner,Balanced,Raw
52.29,1,85.38,1.8,26.35,3.01,15,2,3,0,213.29,85.26,56.76,2392,0,1770.72,621.28,0,Baked Lunch Paleo,Lunch,Paleo,Baked
